edge_id,from_node_id,to_node_id,from_grid_id,to_grid_id,distance_m,azimuth_deg,orientation_deg,direction_bin,interval_fit,from_shuseki_count,to_shuseki_count
E40,G76014,G78486,76014,78486,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E41,G76014,G78489,76014,78489,30,180,0,0,1,2,2
E42,G76014,G78924,76014,78924,20,180,0,0,0.6,2,1
E43,G76014,G79395,76014,79395,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E44,G76014,G79877,76014,79877,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,2
E45,G76017,G78486,76017,78486,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E46,G76017,G78489,76017,78489,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,2
E47,G76017,G78924,76017,78924,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E48,G76017,G79395,76017,79395,28.284271247461902,225,45,45,0.9313708498984761,1,1
E49,G76017,G79877,76017,79877,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,2
E50,G76019,G78486,76019,78486,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E51,G76019,G78489,76019,78489,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,2
E52,G76019,G78924,76019,78924,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E53,G76019,G79395,76019,79395,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E54,G76019,G79877,76019,79877,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,2
E55,G76534,G78486,76534,78486,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,1
E56,G76534,G78489,76534,78489,40,180,0,0,0.6,1,2
E57,G76534,G78924,76534,78924,30,180,0,0,1,1,1
E58,G76534,G79395,76534,79395,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E59,G76534,G79877,76534,79877,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,2
E60,G76554,G78486,76554,78486,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E61,G76554,G78489,76554,78489,30,180,0,0,1,1,2
E62,G76554,G78924,76554,78924,20,180,0,0,0.6,1,1
E63,G76554,G79395,76554,79395,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E64,G76554,G79877,76554,79877,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,2
E65,G76556,G77030,76556,77030,22.360679774997898,26.56505117707799,26.56505117707799,22.5,0.6944271909999159,1,1
E66,G76556,G77457,76556,77457,20,0,0,0,0.6,1,1
E67,G76556,G79878,76556,79878,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E68,G76556,G80889,76556,80889,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E69,G76556,G81287,76556,81287,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E70,G76556,G81338,76556,81338,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,1
E71,G76556,G81339,76556,81339,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E72,G76972,G77030,76972,77030,20,0,0,0,0.6,1,1
E73,G76972,G77457,76972,77457,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E74,G76972,G80889,76972,80889,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E75,G76972,G81287,76972,81287,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,1
E76,G76978,G81287,76978,81287,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E77,G76980,G80889,76980,80889,42.42640687119285,225,45,45,0.5029437251522859,1,1
E78,G76980,G81287,76980,81287,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E79,G76980,G81338,76980,81338,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E80,G76982,G77030,76982,77030,22.360679774997898,26.56505117707799,26.56505117707799,22.5,0.6944271909999159,1,1
E81,G76982,G77457,76982,77457,20,0,0,0,0.6,1,1
E82,G76982,G79878,76982,79878,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E83,G76982,G80889,76982,80889,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E84,G76982,G81287,76982,81287,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E85,G76982,G81338,76982,81338,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,1
E86,G76982,G81339,76982,81339,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E87,G77015,G80889,77015,80889,42.42640687119285,225,45,45,0.5029437251522859,1,1
E88,G77015,G81287,77015,81287,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E89,G77015,G81338,77015,81338,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E90,G77016,G81287,77016,81287,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,2,1
E91,G77457,G81287,77457,81287,42.42640687119285,225,45,45,0.5029437251522859,1,1
E92,G78000,G80889,78000,80889,42.42640687119285,225,45,45,0.5029437251522859,1,1
E93,G78000,G81287,78000,81287,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E94,G78000,G81338,78000,81338,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E95,G79878,G88098,79878,88098,42.42640687119285,225,45,45,0.5029437251522859,1,1
E96,G79878,G88107,79878,88107,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,2
E97,G79878,G88123,79878,88123,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E98,G80889,G88107,80889,88107,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,2
E99,G81338,G88107,81338,88107,42.42640687119285,225,45,45,0.5029437251522859,1,2
E100,G81339,G88098,81339,88098,42.42640687119285,225,45,45,0.5029437251522859,1,1
E101,G81339,G88107,81339,88107,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,2
E102,G81339,G88123,81339,88123,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E103,G81722,G83061,81722,83061,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E104,G81722,G83485,81722,83485,30,180,0,0,1,1,3
E105,G81722,G83542,81722,83542,20,180,0,0,0.6,1,1
E106,G81722,G83957,81722,83957,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E107,G81722,G84728,81722,84728,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E108,G81771,G83061,81771,83061,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,4,1
E109,G81771,G83485,81771,83485,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,4,3
E110,G81771,G83542,81771,83542,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,4,1
E111,G81771,G83957,81771,83957,28.284271247461902,225,45,45,0.9313708498984761,4,1
E112,G81771,G84728,81771,84728,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,4,1
E113,G81771,G85933,81771,85933,20,270,90,90,0.6,4,1
E114,G81771,G87448,81771,87448,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,4,2
E115,G81771,G87530,81771,87530,20,270,90,90,0.6,4,1
E116,G81772,G83061,81772,83061,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E117,G81772,G83485,81772,83485,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,3
E118,G81772,G83542,81772,83542,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E119,G81772,G83957,81772,83957,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E120,G81772,G84728,81772,84728,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E121,G81772,G85933,81772,85933,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E122,G81772,G87448,81772,87448,20,270,90,90,0.6,1,2
E123,G81772,G87530,81772,87530,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E124,G82202,G83061,82202,83061,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,2,1
E125,G82202,G83485,82202,83485,40,180,0,0,0.6,2,3
E126,G82202,G83542,82202,83542,30,180,0,0,1,2,1
E127,G82202,G83957,82202,83957,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E128,G82202,G84728,82202,84728,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,2,1
E129,G82633,G83061,82633,83061,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E130,G82633,G83485,82633,83485,30,180,0,0,1,1,3
E131,G82633,G83542,82633,83542,20,180,0,0,0.6,1,1
E132,G82633,G83957,82633,83957,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E133,G82633,G84728,82633,84728,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E134,G83061,G85933,83061,85933,30,0,0,0,1,1,1
E135,G83061,G86402,83061,86402,31.622776601683793,18.43494882292201,18.43494882292201,0,0.9350889359326483,1,1
E136,G83061,G87413,83061,87413,41.23105625617661,14.036243467926477,14.036243467926477,0,0.5507577497529357,1,3
E137,G83061,G87448,83061,87448,40,0,0,0,0.6,1,2
E138,G83061,G87530,83061,87530,30,0,0,0,1,1,1
E139,G83485,G85933,83485,85933,31.622776601683793,341.565051177078,161.56505117707798,157.5,0.9350889359326483,3,1
E140,G83485,G86402,83485,86402,30,0,0,0,1,3,1
E141,G83485,G87413,83485,87413,40,0,0,0,0.6,3,3
E142,G83485,G87448,83485,87448,41.23105625617661,345.96375653207355,165.96375653207355,157.5,0.5507577497529357,3,2
E143,G83485,G87530,83485,87530,31.622776601683793,341.565051177078,161.56505117707798,157.5,0.9350889359326483,3,1
E144,G83542,G85933,83542,85933,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E145,G83542,G86402,83542,86402,20,0,0,0,0.6,1,1
E146,G83542,G87413,83542,87413,30,0,0,0,1,1,3
E147,G83542,G87448,83542,87448,31.622776601683793,341.565051177078,161.56505117707798,157.5,0.9350889359326483,1,2
E148,G83542,G87530,83542,87530,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E149,G83957,G85933,83957,85933,20,0,0,0,0.6,1,1
E150,G83957,G86402,83957,86402,22.360679774997898,26.56505117707799,26.56505117707799,22.5,0.6944271909999159,1,1
E151,G83957,G87413,83957,87413,31.622776601683793,18.43494882292201,18.43494882292201,0,0.9350889359326483,1,3
E152,G83957,G87448,83957,87448,30,0,0,0,1,1,2
E153,G83957,G87530,83957,87530,20,0,0,0,0.6,1,1
E154,G84728,G85933,84728,85933,30,0,0,0,1,1,1
E155,G84728,G86402,84728,86402,31.622776601683793,18.43494882292201,18.43494882292201,0,0.9350889359326483,1,1
E156,G84728,G87413,84728,87413,41.23105625617661,14.036243467926477,14.036243467926477,0,0.5507577497529357,1,3
E157,G84728,G87448,84728,87448,40,0,0,0,0.6,1,2
E158,G84728,G87530,84728,87530,30,0,0,0,1,1,1
E159,G87765,G88130,87765,88130,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E160,G87765,G88134,87765,88134,20,270,90,90,0.6,1,4
E161,G87765,G88138,87765,88138,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E162,G87766,G88130,87766,88130,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E163,G87766,G88131,87766,88131,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E164,G87766,G88133,87766,88133,20,270,90,90,0.6,1,1
E165,G87766,G88134,87766,88134,30,270,90,90,1,1,4
E166,G87766,G88138,87766,88138,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E167,G87769,G88130,87769,88130,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E168,G87769,G88131,87769,88131,28.284271247461902,225,45,45,0.9313708498984761,1,1
E169,G87769,G88133,87769,88133,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E170,G87769,G88134,87769,88134,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,4
E171,G87769,G88138,87769,88138,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E172,G87779,G88130,87779,88130,28.284271247461902,225,45,45,0.9313708498984761,2,1
E173,G87779,G88131,87779,88131,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E174,G87779,G88134,87779,88134,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,2,4
E175,G87779,G88138,87779,88138,28.284271247461902,225,45,45,0.9313708498984761,2,1
E176,G87779,G88433,87779,88433,44.721359549995796,333.434948822922,153.43494882292202,135,0.41114561800016813,2,2
E177,G87935,G88130,87935,88130,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E178,G87935,G88134,87935,88134,20,270,90,90,0.6,1,4
E179,G87935,G88138,87935,88138,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E180,G88454,G88780,88454,88780,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,3,1
E181,G88454,G88797,88454,88797,20,180,0,0,0.6,3,1
E182,G88454,G88801,88454,88801,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,3,1
E183,G88454,G88804,88454,88804,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,1
E184,G88454,G88809,88454,88809,20,270,90,90,0.6,3,1
E185,G88454,G89141,88454,89141,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,1
E186,G88455,G88780,88455,88780,28.284271247461902,225,45,45,0.9313708498984761,3,1
E187,G88455,G88797,88455,88797,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,3,1
E188,G88455,G88799,88455,88799,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,3
E189,G88455,G88801,88455,88801,28.284271247461902,225,45,45,0.9313708498984761,3,1
E190,G88455,G88804,88455,88804,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,3,1
E191,G88455,G88806,88455,88806,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,1
E192,G88455,G88808,88455,88808,20,270,90,90,0.6,3,1
E193,G88455,G88809,88455,88809,30,270,90,90,1,3,1
E194,G88455,G89141,88455,89141,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,3,1
E195,G88456,G88780,88456,88780,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E196,G88456,G88797,88456,88797,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E197,G88456,G88798,88456,88798,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,2
E198,G88456,G88799,88456,88799,28.284271247461902,225,45,45,0.9313708498984761,1,3
E199,G88456,G88801,88456,88801,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E200,G88456,G88804,88456,88804,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E201,G88456,G88806,88456,88806,28.284271247461902,225,45,45,0.9313708498984761,1,1
E202,G88456,G88808,88456,88808,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E203,G88456,G88809,88456,88809,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E204,G88456,G89141,88456,89141,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E205,G88457,G88780,88457,88780,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E206,G88457,G88797,88457,88797,30,180,0,0,1,2,1
E207,G88457,G88798,88457,88798,20,180,0,0,0.6,2,2
E208,G88457,G88799,88457,88799,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,3
E209,G88457,G88801,88457,88801,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E210,G88457,G88804,88457,88804,28.284271247461902,225,45,45,0.9313708498984761,2,1
E211,G88457,G88806,88457,88806,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E212,G88457,G88809,88457,88809,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,2,1
E213,G88457,G89141,88457,89141,28.284271247461902,225,45,45,0.9313708498984761,2,1
E214,G88462,G88780,88462,88780,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,3,1
E215,G88462,G88797,88462,88797,20,180,0,0,0.6,3,1
E216,G88462,G88801,88462,88801,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,3,1
E217,G88462,G88804,88462,88804,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,1
E218,G88462,G88809,88462,88809,20,270,90,90,0.6,3,1
E219,G88462,G89141,88462,89141,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,3,1
E220,G88780,G88808,88780,88808,20,0,0,0,0.6,1,1
E221,G88780,G88809,88780,88809,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E222,G88797,G88804,88797,88804,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,1,1
E223,G88797,G88808,88797,88808,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E224,G88797,G88809,88797,88809,28.284271247461902,315,135,135,0.9313708498984761,1,1
E225,G88797,G89141,88797,89141,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,1,1
E226,G88798,G88804,88798,88804,20,270,90,90,0.6,2,1
E227,G88798,G88809,88798,88809,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,2,1
E228,G88798,G89141,88798,89141,20,270,90,90,0.6,2,1
E229,G88801,G88808,88801,88808,20,0,0,0,0.6,1,1
E230,G88801,G88809,88801,88809,22.360679774997898,333.434948822922,153.43494882292202,135,0.6944271909999159,1,1
E231,G89837,G91153,89837,91153,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E232,G90161,G91153,90161,91153,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E233,G90189,G90520,90189,90520,20,270,90,90,0.6,1,2
E234,G90189,G90529,90189,90529,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,1,1
E235,G90189,G90532,90189,90532,20,270,90,90,0.6,1,1
E236,G90194,G90520,90194,90520,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,2
E237,G90194,G90529,90194,90529,20,270,90,90,0.6,1,1
E238,G90194,G90532,90194,90532,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E239,G90846,G91209,90846,91209,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E240,G90846,G91213,90846,91213,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E241,G90846,G91348,90846,91348,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E242,G90846,G91356,90846,91356,28.284271247461902,225,45,45,0.9313708498984761,1,1
E243,G90846,G91503,90846,91503,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E244,G90848,G91209,90848,91209,42.42640687119285,225,45,45,0.5029437251522859,1,1
E245,G90848,G91213,90848,91213,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E246,G90848,G91348,90848,91348,28.284271247461902,225,45,45,0.9313708498984761,1,1
E247,G90848,G91356,90848,91356,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E248,G90848,G91503,90848,91503,42.42640687119285,225,45,45,0.5029437251522859,1,1
E249,G90850,G91213,90850,91213,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E250,G90850,G91348,90850,91348,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E251,G90850,G91356,90850,91356,42.42640687119285,225,45,45,0.5029437251522859,1,1
E252,G90857,G91209,90857,91209,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E253,G90857,G91213,90857,91213,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,1
E254,G90857,G91348,90857,91348,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E255,G90857,G91356,90857,91356,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E256,G90857,G91503,90857,91503,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E257,G90866,G91209,90866,91209,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E258,G90866,G91213,90866,91213,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E259,G90866,G91348,90866,91348,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E260,G90866,G91356,90866,91356,28.284271247461902,225,45,45,0.9313708498984761,1,1
E261,G90866,G91503,90866,91503,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E262,G90867,G91504,90867,91504,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E263,G90867,G91505,90867,91505,30,180,0,0,1,1,1
E264,G90867,G91529,90867,91529,20,180,0,0,0.6,1,1
E265,G90867,G91654,90867,91654,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E266,G90867,G91841,90867,91841,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E267,G90867,G91871,90867,91871,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E268,G90867,G91874,90867,91874,20,180,0,0,0.6,1,1
E269,G90867,G92206,90867,92206,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E270,G90867,G93243,90867,93243,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E271,G90867,G93244,90867,93244,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,2
E272,G90867,G93526,90867,93526,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E273,G90867,G93531,90867,93531,28.284271247461902,225,45,45,0.9313708498984761,1,1
E274,G90867,G93568,90867,93568,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E275,G90867,G94168,90867,94168,28.284271247461902,225,45,45,0.9313708498984761,1,1
E276,G90867,G94181,90867,94181,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E277,G90867,G95127,90867,95127,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E278,G90867,G95140,90867,95140,28.284271247461902,225,45,45,0.9313708498984761,1,1
E279,G90867,G95198,90867,95198,42.42640687119285,225,45,45,0.5029437251522859,1,1
E280,G90867,G95448,90867,95448,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E281,G90867,G95463,90867,95463,28.284271247461902,225,45,45,0.9313708498984761,1,1
E282,G90867,G95493,90867,95493,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E283,G90867,G95494,90867,95494,42.42640687119285,225,45,45,0.5029437251522859,1,1
E284,G90867,G97666,90867,97666,30,270,90,90,1,1,2
E285,G90867,G98057,90867,98057,20,270,90,90,0.6,1,1
E286,G90867,G98729,90867,98729,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,1,1
E287,G90867,G98919,90867,98919,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,1,1
E288,G90867,G99269,90867,99269,30,270,90,90,1,1,1
E289,G90867,G99283,90867,99283,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,1,1
E290,G90867,G99531,90867,99531,28.284271247461902,315,135,135,0.9313708498984761,1,1
E291,G90867,G100171,90867,100171,36.05551275463989,326.30993247402023,146.30993247402023,135,0.75777948981440435,1,1
E292,G90867,G100222,90867,100222,42.42640687119285,315,135,135,0.5029437251522859,1,1
E293,G90867,G100485,90867,100485,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,1,1
E294,G90867,G103903,90867,103903,40,270,90,90,0.6,1,2
E295,G90867,G103914,90867,103914,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,1,1
E296,G90867,G104195,90867,104195,44.721359549995796,296.565051177078,116.56505117707798,112.5,0.41114561800016813,1,1
E297,G90870,G91504,90870,91504,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E298,G90870,G91505,90870,91505,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E299,G90870,G91529,90870,91529,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E300,G90870,G91654,90870,91654,28.284271247461902,225,45,45,0.9313708498984761,1,1
E301,G90870,G91841,90870,91841,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E302,G90870,G91871,90870,91871,28.284271247461902,225,45,45,0.9313708498984761,1,1
E303,G90870,G91874,90870,91874,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E304,G90870,G92178,90870,92178,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,2
E305,G90870,G92206,90870,92206,28.284271247461902,225,45,45,0.9313708498984761,1,1
E306,G90870,G93243,90870,93243,42.42640687119285,225,45,45,0.5029437251522859,1,1
E307,G90870,G93244,90870,93244,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,2
E308,G90870,G93526,90870,93526,28.284271247461902,225,45,45,0.9313708498984761,1,1
E309,G90870,G93531,90870,93531,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E310,G90870,G93568,90870,93568,42.42640687119285,225,45,45,0.5029437251522859,1,1
E311,G90870,G94168,90870,94168,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E312,G90870,G94181,90870,94181,28.284271247461902,225,45,45,0.9313708498984761,1,1
E313,G90870,G94193,90870,94193,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E314,G90870,G95127,90870,95127,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E315,G90870,G95140,90870,95140,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E316,G90870,G95448,90870,95448,42.42640687119285,225,45,45,0.5029437251522859,1,1
E317,G90870,G95463,90870,95463,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
