dwelling_id,nn1_m,nn2_m
1,0.5793033828736944,3.9882008016989925
2,0.5793033828736944,3.733432388429425
3,1.0469990574809387,1.9457518586703215
4,1.2219698712751723,1.9457518586703215
5,0.26890015837364206,8.554907234336333
6,1.0469990574809387,1.2219698712751723
7,0.26890015837364206,8.286778141292794
8,1.1658279218051246,6.620820525307826
9,1.1658279218051246,6.558254570525488
10,4.242575883723694e-11,0.4896765092850499
11,0.4896765092850499,0.4896765093112799
12,0.30740094370849297,8.331789596187592
13,0.30740094370849297,8.584532701010176
14,3.1614783823278247,5.6035059488476415
15,3.1614783823278247,5.31926766488974
16,2.1275403710815373,3.0349475203181338
17,6.146477466548857,6.389306317238753
18,3.5402143480154806,5.53429686542913
19,2.7147504849472885,4.814065511831703
20,4.814065511831703,6.146477466548857
21,9.585626846573582,24.84430373407681
22,2.7147504849472885,3.531705465733107
23,3.531705465733107,4.8812516108891275
24,3.339236473928893,3.5402143480154806
25,3.8078440947345658,4.065018911954867
26,3.339236473928893,4.065018911954867
27,13.093726493485024,13.663035166909452
28,9.978961802420034,11.518535414682832
29,70.52320448424943,81.434499142554
30,2.158208389588475,2.50692954823438
31,9.680439993857103,10.721950112708688
32,9.500312098502215,9.680439993857103
33,3.108977043696784,4.683042570607615
34,2.50692954823438,3.108977043696784
35,6.568298868328381,8.822919686169959
36,2.3565587422607024,2.7011349947012344
37,2.3565587422607024,2.777973114122288
38,6.605505668867527,7.836222502665371
39,12.452502467097142,13.590819741714027
40,4.0470446580626565,7.387168943673402
41,3.906428209644971,7.017572939194102
42,7.112423480835641,7.24137514809079
43,5.026055448952722,9.380179687283011
44,3.8474288417865345,4.833017408054913
45,6.154494921564722,6.642901483568807
46,8.501138442553804,8.550193090546502
47,4.428795231750062,5.139974156842088
48,5.333891565212248,6.063767007633821
49,3.9398995566102557,5.7317060143088465
50,3.9398995566102557,5.333891565212248
51,5.43206612676811,5.7317060143088465
52,2.4628350210716787,2.633667445433998
53,1.8128957646859423,2.633667445433998
54,4.8909841086998425,6.423937017899442
55,2.2017387879780093,3.1974211539243904
56,3.1974211539243904,5.3692437607069365
57,5.026055448952722,13.987212493816381
58,4.987872521298334,7.641854187336956
59,2.775218143009251,3.6832964404098805
60,2.775218143009251,4.180993497017324
61,5.139974156842088,5.360786077405221
62,3.6832964404098805,4.180993497017324
63,4.4212086536251105,6.244219602023981
64,3.5774242909216727,3.906428209644971
65,4.4212086536251105,5.715791199883369
66,3.4433085393364284,3.967182086594543
67,3.4433085393364284,3.5322640840236192
68,6.2136229290263225,7.099431406176267
69,1.8128957646859423,2.4628350210716787
70,4.240005283385996,4.562128908126414
71,3.7633675703990015,4.240005283385996
72,2.2017387879780093,3.7633675703990015
73,5.491483145131287,5.655642439865179
74,5.360786077405221,5.491483145131287
75,9.500312098502215,16.90363760757589
76,4.696653932891665,19.931521832300298
77,9.484211727398748,14.975859777050024
78,9.484211727398748,21.098840181590393
79,9.585626846573582,34.199856231068374
80,10.322168778803103,11.874718707356283
81,5.597649420816773,8.254533291911658
82,5.597649420816773,10.81258433083585
83,4.3188652684694855,18.059087950561683
84,4.3188652684694855,16.4569036681363
85,7.92645679233075,9.644042307516404
86,2.397307387015384,11.874718707356283
87,2.397307387015384,10.322168778803103
88,8.254533291911658,10.81258433083585
89,18.12434174797618,23.827212444429172
90,4.01131003643162,5.4420010696151175
91,4.487258252289978,9.83974285956966
92,4.487258252289978,5.6035059488476415
93,5.31926766488974,5.845062427752976
94,5.845062427752976,11.151483121519512
95,1.7433724152651022,2.392676265972935
96,1.7433724152651022,3.1211989574944656
97,9.652059898993583,9.908836557041681
98,1.4861751486668595,5.4420010696151175
99,1.4861751486668595,4.01131003643162
100,16.350553635975242,17.5654454917061
101,1.7988128782614474,3.7335090463648877
102,1.7988128782614474,2.1414901631774574
103,22.967924650396455,23.322414129593444
104,8.822919686169959,10.721950112708688
105,1.0194242797841337,2.025385566278097
106,2.037910620052366,2.7562995323031503
107,1.7809182990114525,1.8011038239091495
108,2.037910620052366,2.5782375768912025
109,3.245978428893685,4.401996270415659
110,2.779260395028754,3.245978428893685
111,2.779260395028754,4.401996270415659
112,3.1408590553385007,4.476575930452279
113,1.8317067470246782,2.042568871012865
114,2.4905492323619627,3.1408590553385007
115,1.8317067470246782,2.4905492323619627
116,2.042568871012865,3.0696675324762346
117,1.2069175528178693,8.60236952074522
118,1.2069175528178693,8.575580162612333
119,4.888137721560903,15.724626256244976
120,4.888137721560903,20.24902212136994
121,15.724626256244976,20.24902212136994
122,3.806956745592624,3.8474288417865345
123,5.7058999422724535,11.211478072453914
124,5.506026111844076,5.7058999422724535
125,5.506026111844076,6.096041167021069
126,14.491657088694668,16.64171392049583
127,7.015002437509053,9.25368880852878
128,4.0470446580626565,5.1757608767361365
129,3.806956745592624,4.833017408054913
130,7.015002437509053,8.014062252939334
131,2.9924859649871842,3.0885454210680714
132,3.9534182971258645,4.42691076749786
133,3.9534182971258645,4.680152679488117
134,3.733432388429425,3.9882008016989925
135,4.680152679488117,6.358804901600563
136,4.158053452591304,6.096041167021069
137,4.022910881403259,5.597724729360818
138,5.597724729360818,9.157211563932139
139,4.022910881403259,4.158053452591304
140,8.654595818374707,8.919813841252981
141,12.30308269193895,14.532042868678042
142,0.9755931608587429,4.341646886765854
143,0.9755931608587429,3.8988845177148574
144,3.017897462044924,3.8988845177148574
145,2.1275403710815373,3.017897462044924
146,9.600079590413271,10.352459170622193
147,3.5774242909216727,5.030671918512379
148,2.1414901631774574,3.7335090463648877
149,3.5322640840236192,3.967182086594543
150,46.91593714315503,61.501316038167914
151,6.789892261601864,11.988429291331109
152,6.372281625470235,6.789892261601864
153,4.541650069852006,8.344079605064032
154,6.952818614481768,9.912428053892654
155,9.912428053892654,10.184441579600781
156,6.952818614481768,10.184441579600781
157,4.541650069852006,6.372281625470235
158,29.27578234164539,37.13835813694697
159,9.734756615211369,12.682841867496789
160,2.0892630851692338,2.714824133878614
161,11.001287625091487,12.74941707205779
162,2.0892630851692338,4.790509688153187
163,2.158208389588475,4.095425191026662
164,2.392676265972935,3.1211989574944656
165,1.0194242797841337,2.564905361197427
166,6.558254570525488,6.620820525307826
167,2.025385566278097,2.564905361197427
168,1.7809182990114525,1.7889859793960259
169,2.714824133878614,4.790509688153187
170,1.7889859793960259,1.8011038239091495
171,2.7011349947012344,3.0379868344852112
172,2.777973114122288,3.0379868344852112
173,27.52834610403507,27.799897938293427
174,39.93790173929077,40.58839936208165
175,3.366850173769151,3.843651241832619
176,2.7020133785112277,3.0885454210680714
177,1.65257461495889,2.7020133785112277
178,1.65257461495889,4.113315083969985
179,14.975859777050024,21.098840181590393
180,1.4528202348366455,4.7396071233043475
181,1.4528202348366455,6.176885268935314
182,4.095425191026662,6.252417765277699
183,4.696653932891665,23.09966293532302
184,36.80085409638236,43.809397852982414
185,7.120331216270414,36.80085409638236
186,7.120331216270414,43.809397852982414
187,3.5706156718333744,4.710150059530647
188,2.0310790708256996,2.980401293549097
189,2.0310790708256996,3.950127608078372
190,5.34282290044035,6.408945767519519
191,10.023423838765556,11.48499049839643
192,7.984034913814275,7.984034913816885
193,4.242575883723694e-11,0.4896765093112799
194,4.224287917215086,4.224287917256935
195,3.229526185715445,3.7467114278040325
196,3.229526185715445,4.5496316222290565
197,3.677237146550456,3.7467114278040325
198,3.623132507101004,3.677237146550456
199,2.980401293549097,3.623132507101004
200,53.10163398968189,58.856837801086975
201,3.385298195126287,5.822736591517045
202,2.848707510852221,5.79106688453676
203,1.6926065680864975,3.557843374437692
204,1.6926065680864975,2.9021146473388795
205,2.848707510852221,3.385298195126287
206,5.76552353963965,20.259601152550886
207,5.76552353963965,25.574170290768503
208,11.054204839125209,11.561005700425417
209,6.948352358971544,8.495866484339446
210,2.5725025752404775,10.023423838765556
211,2.5725025752404775,11.047153025424818
212,5.79106688453676,6.948352358971544
213,9.574560641842702,11.250972293716009
214,2.9021146473388795,3.557843374437692
215,5.56588392964935,7.847634788565826
216,4.9987168971397,9.038113757322414
217,2.7550086666017917,4.024481320246644
218,3.6762668768462934,4.636821117324515
219,2.7550086666017917,3.6762668768462934
220,3.6966028057285913,4.024481320246644
221,3.3744099820238596,4.193569092010395
222,3.3744099820238596,6.102540763843589
223,3.2407728905633815,3.840989698794894
224,3.2407728905633815,4.13882896503144
225,5.581708849879836,5.896223176900052
226,3.840989698794894,4.13882896503144
227,6.929716344310402,12.965147622847985
228,6.3846963655915445,12.966002100082456
229,6.3846963655915445,13.708127752492844
230,14.60444189326431,14.633881788212168
231,3.6966028057285913,5.369716708021063
232,6.929716344310402,18.08620051093884
233,4.294270471759727,7.074151385865165
234,7.074151385865165,10.530448715547852
235,4.294270471759727,6.1996477764780185
236,6.1996477764780185,10.283618512397227
237,4.9987168971397,5.896223176900052
238,8.19624016015351,11.77840018594034
239,43.77837858329671,43.99963995305819
240,111.76495691005374,117.4331166042744
241,16.037833605398482,33.03955816339879
242,16.037833605398482,48.986002181911594
243,33.03955816339879,48.986002181911594
244,14.688315899663897,15.304645328401127
245,12.952475528489769,14.688315899663897
246,10.342007093964629,36.64365794259412
247,36.34603100753034,49.12402200400974
248,10.342007093964629,29.630924692881806
249,29.630924692881806,36.64365794259412
250,9.684055780394178,9.875647564211691
251,10.675912356306364,12.952475528489769
252,10.675912356306364,19.964646576280035
253,5.018020287257529,22.649539698008038
254,8.148233543901927,8.740718076326491
255,5.679758303454576,12.780919829022958
256,2.8102948409456823,11.707003836909074
257,8.740718076326491,10.452858724197306
258,5.018020287257529,18.613090932315288
259,9.262203090861709,15.835883056362512
260,12.715189704678039,13.052214895523251
261,13.052214895523251,22.461068379620517
262,2.8102948409456823,14.466631803444942
263,9.74757752878145,13.049851366201619
264,12.162850446633106,12.715189704678039
265,10.715947876617134,13.601450833919884
266,7.8636356963867104,13.171916786817686
267,4.442531599112514,4.646356944397604
268,4.646356944397604,8.190739090561818
269,4.442531599112514,8.190739090561818
270,16.439436644449366,16.459603994970973
271,5.477762252329399,7.8636356963867104
272,6.294534927021026,6.604416725693814
273,6.294534927021026,12.559327483890364
274,9.74757752878145,9.767179381055891
275,4.666895453824,9.03491598627771
276,5.477762252329399,9.767179381055891
277,4.666895453824,6.604416725693814
278,13.66019671957283,15.070445077965203
279,5.962619361717243,7.842956084751537
280,6.128506479682133,12.808326483930397
281,2.0202488112096444,3.9577071161018003
282,12.040960105049656,12.780919829022958
283,5.679758303454576,9.607485601592053
284,2.2691706888102132,3.9577071161018003
285,6.128506479682133,7.2899721564642
286,18.327114833365457,22.06639914460849
287,7.7605400018741335,9.113755954358997
288,1.487936155511947,14.487770290275614
289,7.2899721564642,11.707003836909074
290,9.113755954358997,15.052300728424566
291,2.0202488112096444,2.2691706888102132
292,7.7605400018741335,12.040960105049656
293,10.715947876617134,18.613090932315288
294,1.487936155511947,15.249548158734477
295,150.96606850569205,155.46979542771257
296,12.49498351117291,35.05047208538633
297,15.42655025372548,19.1711032048127
298,3.867861487445401,5.782268496622435
299,2.8014603846535606,3.662699902741904
300,3.631880403528307,3.662699902741904
301,3.631880403528307,7.289947867656918
302,2.0954272257881166,135.68195491312048
303,2.0954272257881166,133.62769588888952
304,21.328146046757556,30.156822183426073
305,23.30381514194634,25.100588942708384
306,5.510088225427703,6.087577546112388
307,2.780698335704855,2.835655224309295
308,2.780698335704855,5.057823197676112
309,2.835655224309295,5.057823197676112
310,7.440241399728622,12.254958678329096
311,7.440241399728622,12.070821984827985
312,12.187353670860025,12.254958678329096
313,12.49498351117291,29.438098247906748
314,13.001536239406985,59.28522720765809
315,39.33089678535231,51.54994152715606
316,111.88421633138908,164.11125602334565
317,31.484424904426806,44.20421636483514
318,71.70223911469166,145.2363417239503
319,133.62769588888952,135.68195491312048
320,71.70223911469166,216.51060081148427
321,126.744818235197,225.86623445390444
322,126.744818235197,213.44379940667315
323,80.19460901306712,116.44535395748177
324,54.18650937316172,83.83793168817996
325,10.133645054800276,22.2250404189184
326,3.1030734253672274,6.534447247274724
327,2.7970697402376388,7.246604939809428
328,10.133645054800276,13.755641292260984
329,3.1030734253672274,9.075273048962163
330,2.7970697402376388,6.534447247274724
331,14.032959717929689,15.336799106446996
332,57.474184724778674,83.83793168817996
333,54.18650937316172,57.474184724778674
334,30.923608311730497,285.0379750099251
335,13.001536239406985,66.63309001878729
336,17.72232820103388,34.97278967444877
337,4.005066415394846,19.976071568168813
338,4.005066415394846,23.30381514194634
339,61.08842858446641,63.75758636829224
340,111.88421633138908,150.05522506717776
341,7.605088276841113,12.392073349534579
342,7.605088276841113,10.255438858876731
343,7.231735700969414,10.987501857992761
344,3.867861487445401,7.231735700969414
345,2.8014603846535606,5.859603343289116
346,12.392073349534579,15.092465237126648
347,17.72232820103388,23.615619303908165
348,30.923608311730497,254.6534940477862
349,36.28900432686696,90.11245510326108
350,36.28900432686696,80.19460901306712
351,8.148233543901927,10.452858724197306
352,6.661310559058528,7.984808858386203
353,28.94039818375166,32.33771112047139
354,1.7671535671846852,12.74941707205779
355,1.7671535671846852,13.591449983428877
356,3.746273275250014,5.991269625622095
357,5.668093871295875,6.019281273089103
358,13.289254990981012,26.76316437049687
359,13.289254990981012,26.20764016651103
360,4.459879650581076,5.873436213811733
361,126.32841338693332,131.73761162183484
362,7.917359191029301,9.893834081229448
363,7.917359191029301,11.467798625436814
364,5.117039064890494,7.848667657899364
365,4.251416316863911,4.459879650581076
366,4.369651617343291,4.706583457941874
367,5.991269625622095,8.930856925795371
368,3.746273275250014,8.930856925795371
369,0.8656310333661424,2.467352670785145
370,0.8656310333661424,2.5414293760056914
371,2.6415961895785016,3.842836060675511
372,2.6415961895785016,4.251416316863911
373,1.3916286629349381,3.5228520753340566
374,1.3916286629349381,2.467352670785145
